"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
227;"BMS_Rack_3_Module_Num_of_Min_Cell_V_A";"Module Number of Min Cell Voltage A";"MODBUS";"A";"43171";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
228;"BMS_Rack_3_Cell_Num_of_Min_Cell_V_A";"Cell Number of Min Cell Voltage A";"MODBUS";"A";"43172";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
229;"BMS_Rack_3_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43173";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"22/07/2020 01:10:04"
230;"BMS_Rack_3_Module_Num_of_Min_Cell_V_B";"Module Number of Min Cell Voltage B";"MODBUS";"A";"43174";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
231;"BMS_Rack_3_Cell_Num_of_Min_Cell_V_B";"Cell Number of Min Cell Voltage B";"MODBUS";"A";"43175";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
232;"BMS_Rack_3_Max_Cell_A_Temp";"Max Cell A Temp";"MODBUS";"A";"43176";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"22/07/2020 01:10:04"
233;"BMS_Rack_3_Module_Num_of_Max_Cell_Temp_A";"Module Number of Max Cell Temp A";"MODBUS";"A";"43177";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
234;"BMS_Rack_3_Cell_Num_of_Max_Cell_Temp_A";"Cell Number of Max Cell Temp A";"MODBUS";"A";"43178";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
235;"BMS_Rack_3_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43179";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"22/07/2020 01:10:04"
236;"BMS_Rack_3_Module_Num_of_Max_Cell_Temp_B";"Module Number of Max Cell Temp B";"MODBUS";"A";"43180";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
237;"BMS_Rack_3_Cell_Num_of_Max_Cell_Temp_B";"Cell Number of Max Cell Temp B";"MODBUS";"A";"43181";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
238;"BMS_Rack_3_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43182";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"22/07/2020 01:10:04"
239;"BMS_Rack_3_Min_Cell_A_Temp";"Min Cell A Temp";"MODBUS";"A";"43183";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"22/07/2020 01:10:04"
240;"BMS_Rack_3_Module_Num_of_Min_Cell_Temp_A";"Module Number of Min Cell Temp A";"MODBUS";"A";"43184";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
241;"BMS_Rack_3_Cell_Num_of_Min_Cell_Temp_A";"Cell Number of Min Cell Temp A";"MODBUS";"A";"43185";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
242;"BMS_Rack_3_Min_Cell_B_Temp";"Min Cell B Temp";"MODBUS";"A";"43186";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"22/07/2020 01:10:04"
243;"BMS_Rack_3_Module_Num_of_Min_Cell_Temp_B";"Module Number of Min Cell Temp B";"MODBUS";"A";"43187";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
244;"BMS_Rack_3_Cell_Num_of_Min_Cell_Temp_B";"Cell Number of Min Cell Temp B";"MODBUS";"A";"43188";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
245;"BMS_Rack_4_Voltage";"BMS Rack 4 Voltage";"MODBUS";"A";"43200";0.1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"22/07/2020 01:10:04"
246;"BMS_Rack_4_Current";"BMS Rack 4 Current";"MODBUS";"A";"43201I";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:01"
247;"BMS_Rack_4_SoC";"BMS Rack 4 SoC";"MODBUS";"A";"43203";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:01"
248;"BMS_Rack_4_SoH";"BMS Rack 4 SoH";"MODBUS";"A";"43204";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:01"
249;"BMS_Rack_4_Fault_1";"BMS Additional_Protection";"MODBUS";"A";"43205#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Additional_Protection Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
250;"BMS_Rack_4_Fault_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43206#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 DCSW1 Sensing Fail Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
251;"BMS_Rack_4_Fault_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43206#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 DCSW2 Sensing Fail Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
252;"BMS_Rack_4_Fault_4";"DCSW3 Sensing Fail_Fault";"MODBUS";"A";"43206#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 DCSW3 Sensing Fail_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
253;"BMS_Rack_4_Fault_5";"DCSW3 Fail_Fault";"MODBUS";"A";"43206#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 DCSW3 Fail_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
254;"BMS_Rack_4_Fault_6";"Module PCB Under Temperature_Fault";"MODBUS";"A";"43206#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module PCB Under Temperature_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
255;"BMS_Rack_4_Fault_7";"Module PCB Over-Temperature_Fault";"MODBUS";"A";"43206#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module PCB Over-Temperature_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
256;"BMS_Rack_4_Fault_8";"Charge Current Limit_Fault";"MODBUS";"A";"43206#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Charge Current Limit_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
257;"BMS_Rack_4_Fault_9";"Discharrge Current Limit_Fault";"MODBUS";"A";"43206#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Discharrge Current Limit_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
258;"BMS_Rack_4_Fault_10";"Rack Fuse Fail_Fault";"MODBUS";"A";"43207#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Fuse Fail_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
259;"BMS_Rack_4_Fault_11";"Permanent Under-Voltage_Fault";"MODBUS";"A";"43207#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Permanent Under-Voltage_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
260;"BMS_Rack_4_Fault_12";"Module Under-Temperature_Fault";"MODBUS";"A";"43208#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Under-Temperature_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
261;"BMS_Rack_4_Fault_13";"Module Over-Temperature_Fault";"MODBUS";"A";"43208#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Over-Temperature_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
262;"BMS_Rack_4_Fault_14";"Module Under Voltage_Fault";"MODBUS";"A";"43208#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Under Voltage_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
263;"BMS_Rack_4_Fault_15";"Module Over Voltage_Fault";"MODBUS";"A";"43208#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Over Voltage_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
264;"BMS_Rack_4_Fault_16";"Module Voltage Imbalance Fault";"MODBUS";"A";"43208#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Voltage Imbalance Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
265;"BMS_Rack_4_Fault_17";"Module Temperature Imbalance Fault";"MODBUS";"A";"43208#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Temperature Imbalance Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
266;"BMS_Rack_4_Fault_18";"Rack Module Comms Fail Fault";"MODBUS";"A";"43208#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Module Comms Fail Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
267;"BMS_Rack_4_Fault_19";"Rack System Comms Fail Fault";"MODBUS";"A";"43208#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack System Comms Fail Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
268;"BMS_Rack_4_Fault_20";"Rack Charge Over Current Fault";"MODBUS";"A";"43208#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Charge Over Current Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
269;"BMS_Rack_4_Fault_21";"Rack Discharge Over Current Fault";"MODBUS";"A";"43208#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Discharge Over Current Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
270;"BMS_Rack_4_Fault_22";"Rack Under Voltage Fault";"MODBUS";"A";"43208#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Under Voltage Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
271;"BMS_Rack_4_Fault_23";"Rack Over Voltage Fault";"MODBUS";"A";"43208#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Over Voltage Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
272;"BMS_Rack_4_Fault_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43208#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Voltage Sensing Difference Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
273;"BMS_Rack_4_Fault_25";"Rack Current Sensing Difference";"MODBUS";"A";"43208#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Current Sensing Difference Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
274;"BMS_Rack_4_Fault_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43208#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack String Voltage-Imbalance Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
275;"BMS_Rack_4_Fault_27";"Rack String Current-Imbalance";"MODBUS";"A";"43208#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack String Current-Imbalance Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
276;"BMS_Rack_4_Alarm_1";"BMS Additional_Protection";"MODBUS";"A";"43209#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Additional_Protection Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
277;"BMS_Rack_4_Alarm_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43210#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 DCSW1 Sensing Fail Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
278;"BMS_Rack_4_Alarm_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43210#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 DCSW2 Sensing Fail Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
279;"BMS_Rack_4_Alarm_4";"DCSW3 Sensing Fail_Alarm";"MODBUS";"A";"43210#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 DCSW3 Sensing Fail_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
280;"BMS_Rack_4_Alarm_5";"DCSW3 Fail_Alarm";"MODBUS";"A";"43210#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 DCSW3 Fail_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
281;"BMS_Rack_4_Alarm_6";"Module PCB Under Temperature_Alarm";"MODBUS";"A";"43210#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module PCB Under Temperature_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
282;"BMS_Rack_4_Alarm_7";"Module PCB Over-Temperature_Alarm";"MODBUS";"A";"43210#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module PCB Over-Temperature_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
283;"BMS_Rack_4_Alarm_8";"Charge Current Limit_Alarm";"MODBUS";"A";"43210#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Charge Current Limit_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
284;"BMS_Rack_4_Alarm_9";"Discharrge Current Limit_Alarm";"MODBUS";"A";"43210#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Discharrge Current Limit_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
285;"BMS_Rack_4_Alarm_10";"Rack Fuse Fail_Alarm";"MODBUS";"A";"43211#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Rack Fuse Fail_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
286;"BMS_Rack_4_Alarm_11";"Permanent Under-Voltage_Alarm";"MODBUS";"A";"43211#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Permanent Under-Voltage_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
287;"BMS_Rack_4_Alarm_12";"Module Under-Temperature_Alarm";"MODBUS";"A";"43212#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Under-Temperature_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
288;"BMS_Rack_4_Alarm_13";"Module Over-Temperature_Alarm";"MODBUS";"A";"43212#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Over-Temperature_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
289;"BMS_Rack_4_Alarm_14";"Module Under Voltage_Alarm";"MODBUS";"A";"43212#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Under Voltage_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
290;"BMS_Rack_4_Alarm_15";"Module Over Voltage_Alarm";"MODBUS";"A";"43212#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Over Voltage_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
291;"BMS_Rack_4_Alarm_16";"Module Voltage Imbalance Alarm";"MODBUS";"A";"43212#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Voltage Imbalance Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
292;"BMS_Rack_4_Alarm_17";"Module Temperature Imbalance Alarm";"MODBUS";"A";"43212#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Temperature Imbalance Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
293;"BMS_Rack_4_Alarm_18";"Rack Module Comms Fail Alarm";"MODBUS";"A";"43212#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Module Comms Fail Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
294;"BMS_Rack_4_Alarm_19";"Rack System Comms Fail Alarm";"MODBUS";"A";"43212#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 System Comms Fail Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
295;"BMS_Rack_4_Alarm_20";"Rack Charge Over Current Alarm";"MODBUS";"A";"43212#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Charge Over Current Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
296;"BMS_Rack_4_Alarm_21";"Rack Discharge Over Current Alarm";"MODBUS";"A";"43212#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Discharge Over Current Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
297;"BMS_Rack_4_Alarm_22";"Rack Under Voltage Alarm";"MODBUS";"A";"43212#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_4 Under Voltage Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
